close,high,low,open,time
8108.15,8115.6,8107.66,8115.54,1526632200
8107.27,8108.89,8105.77,8108.89,1526632260
8106.28,8106.41,8104.98,8106.37,1526632320
8107.57,8107.62,8105.58,8106.28,1526632380
8103.9,8107.61,8103.9,8107.57,1526632440
8103.44,8105.07,8102.4,8103.9,1526632500
8097.88,8103.5,8095.71,8103.44,1526632560
8103.44,8103.48,8097.15,8098.58,1526632620
8108.2,8109.15,8103.74,8103.74,1526632680
8111.82,8111.86,8106.66,8108.43,1526632740
8113.65,8113.65,8111.68,8112.26,1526632800
8114.36,8114.98,8113.54,8113.65,1526632860
8111.21,8114.79,8109.77,8114.36,1526632920
8111.01,8112.55,8108.33,8109.88,1526632980
8109.29,8112.79,8109.29,8112.36,1526633040
8108.9,8110.98,8108.77,8109.1,1526633100
8112.95,8113.19,8110.13,8110.29,1526633160
8113.01,8115.14,8112.95,8112.95,1526633220
8114.31,8114.51,8112.17,8114.48,1526633280
8113.93,8114.44,8112.69,8114.3,1526633340
8124.31,8124.31,8112.41,8113.93,1526633400
8120.58,8125.28,8119.59,8122.55,1526633460
8122.88,8123.38,8120.16,8120.29,1526633520
8128.83,8130.44,8122.32,8122.36,1526633580
8135.65,8135.98,8129.72,8129.72,1526633640
8131.64,8138.81,8131.59,8135.65,1526633700
8136.22,8136.23,8129.43,8131.64,1526633760
8131.29,8137.61,8131.29,8136.22,1526633820
8137.06,8139.55,8129.34,8131.29,1526633880
8130.55,8137.06,8129.13,8137.06,1526633940
8131.96,8133.61,8130.49,8130.55,1526634000
8128.15,8132.3,8128.06,8131.96,1526634060
8130.6,8130.6,8127.06,8128.15,1526634120
8134.85,8137.16,8129.8,8130.6,1526634180
8135.7,8137.03,8132.56,8133.46,1526634240
8133.2,8138.07,8133.04,8135.7,1526634300
8132.77,8136.16,8132.77,8133.1,1526634360
8130.61,8132.77,8129.35,8132.77,1526634420
8129.94,8131.54,8128.87,8131.03,1526634480
8132.41,8132.73,8129.86,8129.88,1526634540
8131.08,8132.41,8130.95,8132.41,1526634600
8131.33,8131.78,8129.1,8131.11,1526634660
8127.69,8130.67,8126.45,8130.55,1526634720
8127.78,8129.92,8127.51,8127.69,1526634780
8128.45,8129.51,8127.13,8127.81,1526634840
8129.46,8130.49,8128.42,8128.59,1526634900
